Customer_ID,Purchase_Date,No_of_units_sold,Car_model_year,Price,Customer_Name,Email,Gender,City,Car_Make,Country,Country_Code
HYGP9X35NN30WS7TTQWJVTT3,2023-05-06,9894,2024,22377.09,Aimee Gillopp,agilloppdw@yandex.ru,2,Düsseldorf,Dodge,0,0
HYGP9X38WY9B03PVMCTS30Y1,2023-12-18,61413,2023,250879.96,Delores Amor,damordx@uol.com.br,7,Yatsushiro,Hyundai,2,3
HYGP9X39TCQDYY5A1QM3G1K3,2024-02-03,4454,2023,134166.03499999997,Mersey Attfield,mattfielddy@wikipedia.org,2,Takanabe,Lincoln,2,3
HYGP9X3AN32CFR7D6WM5467D,2024-02-02,78511,2023,127854.63,Oren Elfes,oelfesdz@pen.io,5,Weston,Cadillac,3,1
HYGP9X3BGC9FVNTDYF4TG264,2023-07-25,44403,2023,3124.29,Stormy Mullord,smullorde0@hp.com,2,Kashima-shi,Mazda,2,3
HYGP9X3CNDMAN6T1GTRYT3JG,2023-06-27,20401,2024,163492.56,Blane Laise,blaisee1@rakuten.co.jp,5,Chicago,Volkswagen,4,4
HYGP9X3DYRAPZQG887XSEXAS,2023-09-20,38726,2024,34078.06,Iseabal Dearl,idearle2@economist.com,2,Omaha,Volvo,4,4
HYGP9X3FXRS05JVGCC3VGV2F,2024-03-06,50566,2024,131312.17,Starlin Hanscombe,shanscombee3@hcnet.com,2,Norfolk,Infiniti,4,4
HYGP9X3GN4YFQMEYRHYE842S,2023-08-04,45963,2023,127419.06,Hesther Ebbins,hebbinse4@yandex.ru,2,Kyoto,Chrysler,2,3
HYGP9X3H5MZWM7KX7N5XVA3W,2023-11-30,82789,2023,177708.41,Lindon Dudbridge,ldudbridgee5@cnet.com,5,Chiryū,Nissan,2,3
HYGP9X3JFZY7YP24FV2R5ZBZ,2024-01-28,41725,2024,134166.03499999997,Nannie Vella,nvellae6@ameblo.jp,2,Anaheim,Mitsubishi,4,4
HYGP9X3K9YXER4BMER3EZZGF,2024-04-23,4167,2023,89556.94,Lainey Lynd,llynde7@opensource.org,2,Karlsruhe,GMC,0,0
HYGP9X3NWG271HEW2DRCXJM5,2024-01-07,67513,2024,136197.55,Sigismundo Gelderd,sgelderde8@cnn.com,5,Chicago,Lotus,4,4
HYGP9X3PKJ2Q0HTD83C2PEJG,2023-11-04,63926,2023,118897.66,Maurene Gundry,mgundrye9@discuz.net,2,Young America,Dodge,4,4
HYGP9X3QR5AEGYDV7SVJGHX5,2024-03-24,80110,2024,288989.13,Novelia Stiffell,nstiffellea@cpanel.net,2,San Antonio,Mitsubishi,4,4
HYGP9X3TGV0TMQNBME01Q867,2024-04-15,88755,2023,154659.03,Ximenez Clemont,xclemonteb@admin.ch,5,Sutton,Toyota,3,1
HYGP9X3W6M77J7RHDRB357PN,2023-07-06,11406,2024,172124.82,Townsend Orpen,torpenec@pcworld.com,5,Oklahoma City,Hyundai,4,4
HYGP9X3YJJ2F4VAJTMBQZE07,2023-05-12,41951,2024,43970.98,Clair Moreton,cmoretoned@barnesandnoble.com,5,Kanaya,GMC,2,3
HYGP9X3ZR9B7RDPJA4BK1ATZ,2024-04-17,55363,2023,17664.12,Xavier Badland,xbadlandee@dedecms.com,5,Hanamaki,BMW,2,3
HYGP9X40S83R929DQ6YXX6R7,2023-09-27,13350,2024,121421.94,Darby Strowlger,dstrowlgeref@blogs.com,2,Ishikawa,Nissan,2,3
HYGP9X42M4TMAM3495YA1XZK,2024-01-16,61042,2024,231372.33,Ximenes McBryde,xmcbrydeeg@ed.gov,5,München,Kia,0,0
HYGP9X45HK6XGQM8HQ2F4WEV,2023-08-14,59968,2023,279701.72,Gui Orman,gormaneh@tuttocitta.it,2,Hamanoichi,Chevrolet,2,3
HYGP9X46RCPQBRSE5HVNRPNZ,2024-01-27,89060,2024,102003.91,Angelia Tokley,atokleyei@whitehouse.gov,2,Tsurugi-asahimachi,Toyota,2,3
HYGP9X47CH6N94J6QH7DH219,2023-07-26,5202,2023,4157.4,Garik Harmes,gharmesej@weebly.com,5,Takatsuki,GMC,2,3
HYGP9X4AMD76PWTHE46TDXFW,2023-11-11,71103,2024,128958.13,Megan Mostyn,mmostynek@sphinn.com,2,Ureshino,Audi,2,3
HYGP9X4DZTAM7E21CCFHZN51,2024-01-21,41833,2023,75412.47,Justen Hundley,jhundleyel@discuz.net,5,Kamogatachō-kamogata,Volkswagen,2,3
HYGP9X4GKP9V3V2XDMHQWYCJ,2023-12-17,54900,2024,130783.76,Neville Shewan,nshewanem@google.de,5,Fort Worth,Mercedes-Benz,4,4
HYGP9X4K0512W16NNHREXQNN,2024-04-15,37886,2023,42035.13,Erik Croucher,ecroucheren@oaic.gov.au,5,Murfreesboro,Buick,4,4
HYGP9X4NSH5897X5TFE88EYP,2024-03-09,87581,2023,134166.03499999997,Arlyn Gately,agatelyeo@vinaora.com,2,Chicago,Volvo,4,4
HYGP9X4PVR900M3T4XW80XX7,2024-04-08,44403,2023,89246.45,Hashim Bauer,hbauerep@angelfire.com,6,Yuza,Volkswagen,2,3
HYGP9X4SXH5E4G7E7BK11SK0,2023-08-01,17573,2024,44133.55,Hale Errowe,herroweeq@addtoany.com,5,San Francisco,Suzuki,4,4
HYGP9X4WHJWZX18973BJEH7Q,2024-02-16,44008,2024,7629.49,Scot Jannings,sjanningser@miitbeian.gov.cn,5,Cheyenne,Mercedes-Benz,4,4
HYGP9X4YBXDPGV9NMK0AEVCH,2024-03-08,98062,2023,145823.6,Parke Steven,pstevenes@technorati.com,5,Yashio-shi,Suzuki,2,3
HYGP9X513YA66E0DER3P0PTP,2024-04-26,84369,2023,229085.75,Eydie MacCulloch,emaccullochet@bbb.org,4,Washington,Toyota,4,4
HYGP9X6Z7V1M159R5RWS0HB5,2023-11-09,72832,2023,59298.87,Zita Hackworth,zhackwortheu@businessinsider.com,0,Dallas,Dodge,4,4
HYGP9X737XGJD64AYK96QYZP,2023-10-09,17873,2023,134166.03499999997,Florian Smith,fsmithev@globo.com,5,Cincinnati,Chrysler,4,4
HYGP9X756WEZG8EAC6TM5D2A,2024-03-19,76733,2024,128362.99,Ellie Pendrill,ependrillew@diigo.com,2,El Paso,Foose,4,4
HYGP9X79HHTA0Z3GA6QPASBQ,2023-09-26,21809,2023,299047.58,Bree Worviell,bworviellex@surveymonkey.com,2,Shawnee Mission,Subaru,4,4
HYGP9X7AB2BQB72YTZ1Y7DHX,2023-05-25,44403,2024,229108.24,Krysta Rhodes,krhodesey@youku.com,2,Pensacola,Ford,4,4
HYGP9X7D7XW3147YRRK5EREM,2023-06-27,14277,2024,133370.61,Addie Fryer,afryerez@smugmug.com,5,Dallas,Mercedes-Benz,4,4
HYGP9X7HP4J8TW6V2D1ZM792,2023-05-09,80325,2024,247590.65,Tallie Silberschatz,tsilberschatzf0@diigo.com,4,Syracuse,GMC,4,4
HYGP9X7MG4RT7JMCTYENY2AD,2023-08-27,10979,2024,118117.47,Reinold Thorneley,rthorneleyf1@salon.com,5,Durham,Jeep,4,4
HYGP9X7QFQN16Q5VK7C3M1WP,2024-01-26,63235,2024,170209.16,Euell Semerad,esemeradf2@yellowpages.com,5,Gelsenkirchen,Volkswagen,0,0
HYGP9X7TD4VWY872RQ870TH5,2023-08-31,37402,2023,224109.63,Arny Sakins,asakinsf3@webs.com,5,Yanai,Ford,2,3
HYGP9X7XQGQ5E6BE31K3HN6Z,2023-09-22,78782,2023,165472.38,Hyatt Rising,hrisingf4@zdnet.com,5,Fort Worth,Mercury,4,4
HYGP9X80NJB1AZCX42WJ39PV,2023-08-28,92346,2023,7136.56,Marquita Patters,mpattersf5@yale.edu,3,Miyakonojō,Chevrolet,2,3
HYGP9X84KKDD2XTPWEX495NZ,2023-12-12,90077,2024,134166.03499999997,Trudy Crews,tcrewsf6@barnesandnoble.com,2,Seto,Audi,2,3
HYGP9X86WAXBP9XVZBHYB3E5,2024-02-14,21414,2023,116201.21,Ariana Fills,afillsf7@virginia.edu,2,Aston,Volkswagen,3,1
HYGP9X8A36G1JGC67EB6K2ES,2023-09-22,52043,2024,53696.52,Gris Sushams,gsushamsf8@harvard.edu,5,Ōzu,Dodge,2,3
HYGP9X8DFHBJ1V0G7FZMAJ2D,2023-12-21,46223,2023,151157.97,Regina Smalman,rsmalmanf9@cdc.gov,2,Neyagawa,Buick,2,3
HYGP9X8G9VMZ2AQYP9A86M8G,2024-01-22,4957,2024,8579.63,Jacquenette Tudball,jtudballfa@squidoo.com,2,Saiki,Lotus,2,3
HYGP9X8K4KB7SXNW4T9PA4SZ,2023-06-27,81565,2024,113251.87,Kristofer Genner,kgennerfb@hubpages.com,5,Hatsukaichi,Toyota,2,3
HYGP9X8P9AZXARSDNVDEYVN4,2023-07-04,44403,2024,134166.03499999997,Ron Burdis,rburdisfc@gravatar.com,5,Yuza,Kia,2,3
HYGP9X8SRYX2K4Y3JNFGC8B0,2023-08-25,44403,2024,158565.37,Lily Disney,ldisneyfd@nbcnews.com,2,Iyo,Alfa Romeo,2,3
HYGP9X8W4S52F4C7RTCE396F,2023-05-12,64099,2024,131261.28,Brien Blatherwick,bblatherwickfe@tuttocitta.it,5,Shreveport,Chrysler,4,4
HYGP9X8ZF69BXWQC20TGA7RP,2023-06-14,10851,2023,247809.3,Salli Bertomieu,sbertomieuff@eventbrite.com,2,Kaminoyama,Mercury,2,3
HYGP9X92C1YY4XB4WVYWNBR7,2023-07-25,87651,2024,243567.52,Ellissa McNeillie,emcneilliefg@histats.com,2,Tulsa,Lotus,4,4
HYGP9X96EPQYKHB209921MCV,2023-08-03,96882,2023,228712.33,Averil Wherry,awherryfh@uol.com.br,2,El Paso,Lexus,4,4
HYGP9X99SMMKH7K0BC1ACVVX,2023-10-16,33701,2024,145647.88,Shamus Ivasechko,sivasechkofi@ed.gov,5,Houston,Lexus,4,4
HYGP9X9CVXS62MHZPZ0KPQ0B,2024-04-28,44403,2023,110966.54,Elyn Fricke,efrickefj@ucla.edu,2,Alexandria,Volkswagen,4,4
HYGP9X9F4QW5HRDZ2JHQY3FP,2024-02-22,20686,2023,10651.13,Gallagher Shinton,gshintonfk@columbia.edu,5,Austin,Mitsubishi,4,4
HYGP9X9JJR185XT3CVRSV9NP,2023-10-31,55194,2023,141582.18,Paige Giovanitti,pgiovanittifl@cloudflare.com,5,Punta Gorda,Ford,4,4
HYGP9X9MAQXD57186XKWK5A4,2023-08-19,41233,2024,226041.16,Ingelbert Seeman,iseemanfm@yobe.com,5,Montgomery,Chevrolet,4,4
HYGP9X9PFT9FE8J9MK0BDSZK,2024-04-08,44403,2023,11689.55,Silvio Beart,sbeartfn@hostgator.com,5,Mountain View,Hyundai,4,4
HYGP9X9Q7ZQEZC8R0DB6C2AB,2024-04-19,44403,2024,265420.97,Shelley Adolf,sadolffo@gmail.com,5,Frankfurt am Main,Pontiac,0,0
HYGP9X9VB1MFYQXSZGWPF07R,2024-02-02,70270,2024,200367.38,Sidney Goldsby,sgoldsbyfp@msn.com,5,Zama,Nissan,2,3
HYGP9X9Y895ZCZBM8HSXAAJG,2023-11-18,71289,2023,297346.47,Duncan Nield,dnieldfq@mlb.com,5,Frankfurt am Main,Toyota,0,0
HYGP9XA19CKAFAV40GYK6X4A,2024-01-02,58038,2024,8321.46,Maurizio Rangell,mrangellfr@cornell.edu,5,Toyama-shi,Toyota,2,3
HYGP9XA4NKDQP33ZNC24PFNF,2023-09-22,24734,2024,173838.72,Tildi Bradbrook,tbradbrookfs@mail.ru,2,Dresden,BMW,0,0
HYGP9XA89F0M0V5K86VETCNP,2023-10-12,90658,2023,269912.24,Griselda Tipping,gtippingft@mashable.com,2,Kansas City,BMW,4,4
HYGP9XABT4F6W7DJSR891TTT,2024-04-08,44490,2023,182768.36,Alberik Curphey,acurpheyfu@nytimes.com,5,Glendale,GMC,4,4
HYGP9XAEKGHDTAZQFP6RJPB0,2024-02-08,50327,2024,154487.54,Lorrie McAlroy,lmcalroyfv@cbsnews.com,2,Carson City,Buick,4,4
HYGP9XAFHG2SJMBYKTPQEDWG,2023-11-11,95511,2023,134166.03499999997,Nels OScully,noscullyfw@blogs.com,5,Nishishinminato,Volkswagen,2,3
HYGP9XAG18GD6DXWKEGM8GPQ,2023-12-04,7639,2024,134166.03499999997,Deloria Ricker,drickerfx@google.com.br,2,Satsumasendai,Oldsmobile,2,3
HYGP9XAJSAK67XWTRP52EWTG,2023-09-23,39421,2023,100601.21,El Vedstra,evedstrafy@mail.ru,5,Las Vegas,Suzuki,4,4
HYGP9XAN6MA1DC62TV53Y3ET,2023-07-17,38262,2023,134856.28,Becky Starmont,bstarmontfz@imdb.com,2,San Francisco,Nissan,4,4
HYGP9XAQV881K6W2Z0SYSS1K,2023-06-02,46026,2023,292274.78,Matthieu Sutherel,msutherelg0@behance.net,5,Birmingham,Mercury,3,1
HYGP9XAT6HVT2HEWWT1VD56X,2024-01-24,76878,2024,114695.71,Ranique Grenshiels,rgrenshielsg1@wiley.com,2,Richmond,Hyundai,4,4
HYGP9XAX6H0KWX0Q3W20DDT1,2023-10-23,57412,2023,27575.82,Loralie Ast,lastg2@house.gov,2,Irving,Dodge,4,4
HYGP9XB08Y9DBMQE3YZ7VSEH,2024-01-04,44403,2024,134166.03499999997,Janina Beefon,jbeefong3@gmpg.org,2,Pittsburgh,Pontiac,4,4
HYGP9XB2Q10J98Q6DAE7BVTX,2023-05-03,12644,2024,288381.22,Richy Meenan,rmeenang4@mozilla.org,5,Hamilton,Lincoln,4,4
HYGP9XB5YD2R7YY8YTHZE2PV,2023-08-11,36474,2024,134876.43,Hubie Cambling,hcamblingg5@xrea.com,5,Daytona Beach,Audi,4,4
HYGP9XB7603VYFEPBHSTAVQ1,2023-05-08,9548,2024,268475.6,Fidela Rubega,frubegag6@artisteer.com,2,Shiroishi,Chevrolet,2,3
HYGP9XB9GCJRFBWF403WJNQP,2023-09-17,72983,2023,258834.36,Jourdan Hastelow,jhastelowg7@rediff.com,2,Orlando,Infiniti,4,4
HYGP9XBBNBEK7VG1T5PEKH2Q,2023-07-29,9387,2024,266136.45,Lynea Pawfoot,lpawfootg8@discovery.com,2,Lansing,Hyundai,4,4
HYGP9XBDW4B907FJB585N78T,2023-09-09,79445,2024,223594.69,Salomone Murkin,smurking9@constantcontact.com,5,Jacksonville,Jaguar,4,4
HYGP9XBG2SJYGA4W4W60WXRE,2023-08-25,3656,2023,274338.17,Mandel Grange,mgrangega@pinterest.com,5,Detroit,Mercedes-Benz,4,4
HYGP9XBKZCNERRH5DZTTPQSA,2024-01-08,82347,2024,294238.5,Dennie Straker,dstrakergb@flavors.me,5,Muskegon,Ford,4,4
HYGP9XBNMZCQKCE4Y7VJB743,2023-08-30,44403,2024,238098.21,Riordan Gaveltone,rgaveltonegc@cloudflare.com,5,Tsuruga,GMC,2,3
HYGP9XBQZ0R05WHZ4W3768P1,2024-01-16,74831,2024,217936.87,Killian Aylmore,kaylmoregd@taobao.com,5,Suibara,Nissan,2,3
HYGP9XBSEADMNZHBX72Q50CA,2024-04-05,97975,2023,17139.35,Jon Sturney,jsturneyge@g.co,5,Maruoka,Chevrolet,2,3
HYGP9XBVNDYGVDJPB04C06XR,2024-01-05,44403,2023,22130.33,Doralynn Chuter,dchutergf@squidoo.com,2,Ichihara,Mazda,2,3
HYGP9XBXY37W4T7CG0A8BZQ3,2024-02-05,18164,2024,83462.46,Laurette Cringle,lcringlegg@zimbio.com,2,Shirone,Subaru,2,3
HYGP9XC03DJKT6H3QXQDKSEJ,2023-06-14,44403,2023,173011.74,Cully Capron,ccaprongh@omniture.com,5,Ushiku,Toyota,2,3
HYGP9XC22SS382CS961ZN5RR,2024-04-24,62782,2023,235429.78,Dominic MacGiany,dmacgianygi@wordpress.org,5,Asheville,Dodge,4,4
HYGP9XC4S23Z8PMWKA166VQ5,2023-11-29,90242,2023,125882.78,Winona Work,wworkgj@simplemachines.org,2,Kansas City,Audi,4,4
HYGP9XC65PFVMEET42HCG6F1,2024-02-06,50306,2023,108818.71,Corrie Hellmore,chellmoregk@oracle.com,2,Aomori Shi,Lincoln,2,3
HYGP9XC97W8R0PM8X9ECQY5H,2023-12-01,33470,2023,198818.43,Minnnie Thorns,mthornsgl@mozilla.com,2,Braunschweig,Pontiac,0,0
HYGP9XCBRPA6YASMRXV0FPV1,2023-11-26,70675,2024,61693.2,Jeanelle Dmitr,jdmitrgm@psu.edu,2,Baton Rouge,Volkswagen,4,4
HYGP9XCDSGV9FVHZ48MCY3ZK,2023-07-12,90633,2024,151636.56,Wrennie Malins,wmalinsgn@tmall.com,2,Alexandria,Plymouth,4,4
HYGP9XCECW1DGW53Q5GZF10Y,2023-09-23,1917,2024,14672.88,Natka Grzeszczyk,ngrzeszczykgo@umich.edu,2,San Jose,Kia,4,4
HYGP9XCGNMP4KFQ0471FX83P,2023-11-25,44403,2024,206053.4,Kayle Iacovone,kiacovonegp@sun.com,2,Takefu,Dodge,2,3
HYGP9XCHGWP3VX1ADMVR7R89,2023-09-05,70215,2024,69042.6,Anne-marie Stacy,astacygq@businessinsider.com,2,Fujinomiya,Dodge,2,3
HYGP9XCMKTZJH6BKMM8K1V9C,2023-05-09,59093,2023,228252.05,Eyde Burnhard,eburnhardgr@cloudflare.com,2,Charleston,Hyundai,4,4
HYGP9XCQC9ER26MPF1G1W5AX,2023-09-12,26008,2024,140050.83,Errick Orsay,eorsaygs@archive.org,5,Vienna,Subaru,4,4
HYGP9XCTK2TD14F235FQFKZK,2024-01-14,31089,2023,289410.61,Daryle Lehrahan,dlehrahangt@craigslist.org,5,Sakai,Buick,2,3
HYGP9XCXTQFPJGK1Q9E7Y3JW,2024-03-11,55846,2023,104815.8,Alexina Bruckshaw,abruckshawgu@apache.org,2,Shisui,Subaru,2,3
HYGP9XD1HSH9QSQEHZT5TB10,2023-05-26,84888,2024,249731.31,Brodie Steuart,bsteuartgv@google.com.au,5,Muikamachi,Chevrolet,2,3
HYGP9XD4KQBRGYD4YW8AE476,2024-04-09,70511,2023,4453.56,Kynthia Hearl,khearlgw@hc360.com,2,San Diego,Maybach,4,4
HYGP9XD7B1P799F1NX0HAXTN,2024-01-27,18259,2023,295994.45,Fran Vanyukhin,fvanyukhingx@cnet.com,2,Tsu-shi,BMW,2,3
HYGP9XDB411S90SBQKC50MG8,2023-11-07,15013,2023,270338.44,Halimeda Loughnan,hloughnangy@google.it,2,Mizusawa,Audi,2,3
HYGP9XDE8K4H13TG08Z70G82,2023-05-03,41777,2023,32396.33,Roderich Mattiazzi,rmattiazzigz@simplemachines.org,5,Dillenburg,Chevrolet,0,0
HYGP9XDG91Q9RXG82K0WDWN8,2024-02-11,50026,2024,134204.74,Faunie Curuclis,fcuruclish0@goo.ne.jp,2,El Paso,Pontiac,4,4
HYGP9XDMT4N62P10RZ5KMJ5N,2023-06-06,24980,2024,134166.03499999997,Winfred Patise,wpatiseh1@oakley.com,5,Shiojiri,Cadillac,2,3
HYGP9XDPRDEKS02PS5EERJF2,2024-01-04,44403,2024,149182.59,Sarine Angrove,sangroveh2@google.nl,2,Takeo,Porsche,2,3
HYGP9XDSY8NVB51VMNWCS2Z2,2023-05-13,44403,2024,122971.46,Zola Newcom,znewcomh3@dion.ne.jp,2,Salt Lake City,Chrysler,4,4
HYGP9XDVK719GX2PGR7WBY67,2024-04-19,89824,2024,96805.49,Betsy Folling,bfollingh4@hud.gov,1,Billings,Mazda,4,4
HYGP9XDYM56S02D22T3BM53B,2023-07-21,41286,2023,95249.27,Maggee Mougel,mmougelh5@globo.com,2,Weston,Nissan,3,1
HYGP9XE1255309GA2AH09SFC,2024-03-09,1795,2023,259744.92,Amble Fairfoul,afairfoulh6@pagesperso-orange.fr,5,Shiojiri,Ford,2,3
HYGP9XE411X7HEZM6N8NPMKN,2023-09-08,43878,2024,134166.03499999997,Pietrek Mackison,pmackisonh7@marketwatch.com,5,Independence,Mitsubishi,4,4
HYGP9XE77TDY2NJGPKDYRVKG,2024-02-10,84440,2024,203926.48,Rosamond Farguhar,rfarguharh8@acquirethisname.com,4,Dearborn,Nissan,4,4
HYGP9XEAM4DXKJQ3PEXMF3QV,2023-07-24,44403,2024,84792.49,Sapphire Breadon,sbreadonh9@ezinearticles.com,2,Harrisburg,Volkswagen,4,4
HYGP9XEDTZE278RRWWJRK72Y,2023-06-05,44403,2024,191008.67,Gradey Valerio,gvalerioha@china.com.cn,5,Yamaguchi-shi,Lincoln,2,3
HYGP9XEGQ79DB86DV7GPFKQR,2024-04-26,77485,2023,119446.2,Eolanda Prendergrass,eprendergrasshb@army.mil,2,Miyoshi,Toyota,2,3
HYGP9XEK9DMW8PGZHX27D7MJ,2023-05-27,98526,2024,225988.19,Jazmin Baggs,jbaggshc@abc.net.au,4,Mobara,Ford,2,3
HYGP9XEQZCH2G5AEC4CYZ0MA,2023-12-31,18287,2024,48435.37,Olvan Skillanders,oskillandershd@smh.com.au,5,Salt Lake City,Land Rover,4,4
HYGP9XET9CN4H4CJ1PSMVNH1,2024-04-01,40943,2023,189665.63,Morly Aggs,maggshe@cyberchimps.com,5,Uto,Honda,2,3
HYGP9XEX44RV8PRC01T85HJD,2023-09-22,24525,2024,134166.03499999997,Keir OCrevan,kocrevanhf@wufoo.com,5,Nayoro,Infiniti,2,3
HYGP9XF03R01SPVGJAQXZS9Q,2024-01-15,19652,2024,165609.45,Pauli Faughey,pfaugheyhg@twitter.com,2,Rochester,Suzuki,4,4
HYGP9XF29NMXAYXQHEXT3FDZ,2023-12-08,47421,2024,186271.56,Lira Ellesworthe,lellesworthehh@ebay.co.uk,2,Saint Petersburg,Jeep,4,4
HYGP9XF367G4JVDAA2VB46F4,2024-03-18,49132,2024,283981.36,Yorgo Szwarc,yszwarchi@techcrunch.com,5,Reutlingen,Audi,0,0
HYGP9XF6DDJHXDY14R0KHS6A,2023-07-07,73725,2023,60168.12,Jazmin Bienvenu,jbienvenuhj@soup.io,2,Oakland,Chevrolet,4,4
HYGP9XF8AEV778MJNGKVNNA0,2023-10-07,1447,2023,214831.65,Wade Drayn,wdraynhk@utexas.edu,5,Koga,Dodge,2,3
HYGP9XF93Z134XFCZQYY97RY,2023-07-24,44403,2023,71182.76,Dallon Beades,dbeadeshl@about.me,5,Naples,Infiniti,4,4
HYGP9XFADFJCXK0QA8Z5EYNT,2023-05-09,44403,2023,85925.57,Trstram Spraberry,tspraberryhm@myspace.com,5,Honolulu,Lincoln,4,4
HYGP9XFBQ6MNG8N00WJYWJY7,2024-02-14,70005,2024,9522.61,Cullen Acott,cacotthn@icio.us,5,Greensboro,Audi,4,4
HYGP9XFCBD6G56N50VXFV7FN,2024-03-23,61717,2024,114607.69,Judas Cossons,jcossonsho@arstechnica.com,5,Yawata,Audi,2,3
HYGP9XFF9NCYQ834XP9YA92N,2024-01-02,8622,2023,132617.88,Arabel Benoy,abenoyhp@webs.com,2,Virginia Beach,Chevrolet,4,4
HYGP9XFHBZNG8Z048ERYDH61,2023-05-12,27994,2024,26290.53,Ranna Son,rsonhq@ucoz.ru,0,Saku,Kia,2,3
HYGP9XFMMRV6XFHK0CDWW3T6,2023-09-17,82420,2024,252384.66,Job Stother,jstotherhr@gizmodo.com,5,Waterbury,Lexus,4,4
HYGP9XFQRX8ZXMFWY2CR5FYT,2024-02-22,39721,2023,166005.65,Corri Baldree,cbaldreehs@apple.com,2,Oyabe,Acura,2,3
HYGP9XFTFJKNW2PE06HRZ0JB,2023-05-07,3196,2023,222216.93,Shannan Rutter,srutterht@fastcompany.com,5,Naka,Nissan,2,3
HYGP9XFXH5NSM7702XJSQDPB,2023-06-21,72269,2023,134166.03499999997,Dorotea Witt,dwitthu@instagram.com,2,Trenton,Lexus,4,4
HYGP9XFZV58GXHJ5BS3FRW5P,2023-07-15,69380,2024,21145.4,Ardis Duggon,aduggonhv@google.fr,2,Amarillo,Ford,4,4
HYGP9XG167SX3MR2JVT7JYJN,2024-04-10,37288,2024,193994.36,Silvio Crichley,scrichleyhw@slideshare.net,5,San Antonio,Cadillac,4,4
HYGP9XG4MWDP0Z614CTPVQEG,2023-12-28,44403,2024,136807.66,Delmor Jerwood,djerwoodhx@wordpress.org,5,Baltimore,Jeep,4,4
HYGP9XG7JGHMDY9F2CHZX5EY,2023-12-13,55491,2024,233017.42,Christel Welburn,cwelburnhy@tmall.com,2,Kashima,Geo,2,3
HYGP9XGAFB5E5VWMZ7K76M0V,2024-04-13,67360,2023,243104.03,Alexia Pardoe,apardoehz@arizona.edu,3,Richmond,Nissan,4,4
HYGP9XGDJ07PG9KJFVTQ4J9S,2023-10-07,68923,2023,54381.37,Edgard Moreing,emoreingi0@theatlantic.com,5,Tsuruga,Porsche,2,3
HYGP9XGGB9Z592T58HY9N519,2023-09-08,5859,2023,210577.14,Fergus Chainey,fchaineyi1@engadget.com,5,Tsurusaki,Ford,2,3
HYGP9XGJ5EY9DAA11N5YM1FT,2023-12-23,67009,2023,234679.36,Wenonah MacCallam,wmaccallami2@goodreads.com,2,Pittsburgh,Plymouth,4,4
HYGP9XGK02ZMTV01N67B02E7,2023-05-29,23898,2023,249611.51,Elnora Freezer,efreezeri3@examiner.com,2,Kawasaki,Chevrolet,2,3
HYGP9XGM8WD679FXKCXRJM92,2023-11-23,90019,2024,122309.98,Kessiah Brambell,kbrambelli4@epa.cn,2,Santa Fe,Morgan,4,4
HYGP9XGQ8XJZ9J0E3CHX2NHR,2023-09-27,41738,2024,57929.92,Esme Finder,efinderi5@epa.gov,5,Fukushima-shi,Mercedes-Benz,2,3
HYGP9XGTM5YT22K9G2MGVFSW,2023-11-04,24928,2023,112110.71,Amandie Spry,aspryi6@epa.gov,2,Columbus,Mercedes-Benz,4,4
HYGP9XGXBDCEHSPP2H2YSNCS,2023-10-17,44403,2024,111399.82,Federica Taylour,ftaylouri7@nhs.uk,2,Abashiri,Dodge,2,3
HYGP9XGYK3VVP8BHP8PGW6PV,2023-10-19,73925,2024,239153.02,Maximilianus Piwall,mpiwalli8@issuu.com,5,Iwata,Chevrolet,2,3
HYGP9XH0VWJ9440HR57F1XMA,2024-01-17,29729,2023,147667.41,Norma Trillow,ntrillowi9@ft.com,3,Ōkawa,Ford,2,3
HYGP9XH2JG241C9QVNH2XE3P,2024-01-16,143,2024,60510.82,Korey Longmead,klongmeadia@psu.edu,5,Mutsu,Toyota,2,3
HYGP9XH4MSKX99KM31SCAACZ,2023-12-23,55948,2024,296599.77,Olivero Robb,orobbib@ted.com,5,Berlin,Toyota,0,0
HYGP9XH6SJBTHKJZ5ZJQDNSM,2023-09-04,47060,2024,154833.3,Mattie LeEstut,mleestutic@ocn.ne.jp,2,Baltimore,Subaru,4,4
HYGP9XH9EYW94ZZSTEGKQQ2K,2024-02-16,90498,2023,81111.54,Stewart Lathleiff,slathleiffid@chicagotribune.com,6,Nishi-Tokyo-shi,Mercedes-Benz,2,3
HYGP9XHCKD4Q2XWK0QJY6TBH,2023-09-15,39907,2023,31198.74,Kerrill Ludgrove,kludgroveie@examiner.com,2,Kukichūō,Pontiac,2,3
HYGP9XHG2G99VCYTWQM4PCG8,2023-07-30,44403,2023,134166.03499999997,Patrice Yakubov,pyakubovif@bandcamp.com,5,Ishiki,Volvo,2,3
HYGP9XHJYN4B4VRGJPAGCWHT,2023-07-08,40788,2024,154985.17,Denna Bottomley,dbottomleyig@scientificamerican.com,1,Kitahiroshima,Mitsubishi,2,3
HYGP9XHPWSMARG3HG3CTZSB6,2024-04-17,68702,2024,134166.03499999997,Adolph Tutchener,atutchenerih@oracle.com,5,Anjō,Pontiac,2,3
HYGP9XHRSSC052JVB48CSH72,2023-06-09,59592,2024,134166.03499999997,Cammy LHommee,clhommeeii@apache.org,5,Lynchburg,BMW,4,4
